Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita,"ВВП на душу населения в ценах и ППС (США) текущего года, долл. США"
Albania,ALB,1995,2.089065,0.161216,1.773376,0.051296,0.103177,0,,0.636064,2785
Albania,ALB,1996,2.017508,0.113584,1.755056,0.043968,0.1049,0,,0.616724,3063
Albania,ALB,1997,1.543009,0.043968,1.41064,0.03664,0.051761,0,,0.474229,2768
Albania,ALB,1998,1.754709,0.054845,1.623405,0.032907,0.043552,0,,0.542888,3095
Albania,ALB,1999,2.986196,0.110056,2.791742,0.029348,0.05505,0,,0.930784,3561
Albania,ALB,2000,3.024926,0.069531,2.839801,0.021957,0.093637,0,,0.95063,3991
Albania,ALB,2001,3.220656,0.080608,3.125392,0.014656,0,0,,1.021259,4451
Albania,ALB,2002,3.748272,0.084272,3.638352,0.025648,0,0,,1.200003,4840
Albania,ALB,2003,4.303499,0.084272,3.891168,0.025648,0.302411,0,,1.391371,5170
Albania,ALB,2004,4.176684,0.084272,3.759264,0.032976,0.300172,0,,1.363761,5596
Albania,ALB,2005,4.261413,0.073216,3.90974,0.021965,0.256492,0,,1.405185,6014
Albania,ALB,2006,3.910715,0.07321,3.539714,0.021963,0.275828,0,,1.302102,6754
Albania,ALB,2007,3.94897,0.07321,3.374978,0.032944,0.467837,0,,1.326901,7585
Albania,ALB,2008,4.397043,0.102592,3.795904,0.014656,0.483891,0,,1.48967,8469
Albania,ALB,2009,4.406552,0.388384,3.414848,0.01832,0.585,0,,1.503665,9026
Albania,ALB,2010,4.783865,0.428688,3.491792,0.025648,0.837737,0,,1.642022,9756
Albania,ALB,2011,5.314676,0.534944,3.77392,0.029312,0.9765,0,,1.832234,10273
Albania,ALB,2012,4.85006,0.626544,3.154704,0.029312,1.0395,0,,1.676949,10464
Albania,ALB,2013,5.287466,0.795088,3.330576,0.032976,1.1286,0.000226,,1.831465,10588
Albania,ALB,2014,5.999658,1.028913,3.855679,0.058586,1.0449,0.011581,,2.080252,11317
Albania,ALB,2015,4.712137,0.322432,3.337904,0.062288,0.954113,0.0354,,1.634751,11747
Albania,ALB,2016,4.631977,0.190528,3.359888,0.161216,0.88047,0.039875,,1.607732,12208
Albania,ALB,2017,5.564149,0.274609,4.078863,0.168427,1.011492,0.030757,,1.932429,13005
Albania,ALB,2018,4.984045,0.472656,3.330576,0.150224,1.016733,0.013856,,1.732368,13697
Albania,ALB,2019,4.947485,0.322432,3.440496,0.131904,1.048179,0.004474,,1.721533,14792
Albania,ALB,2020,4.728559,0.331439,3.217576,0.131178,1.048179,0.000188,,1.649392,14512
Albania,ALB,2021,4.619109,0.174413,3.246273,0.150245,1.048179,0,,1.618066,16127
Andorra,AND,2000,0.523952,0,0.523952,0,0,0,,7.927016,33377
Andorra,AND,2005,0.575248,0,0.575248,0,0,0,,7.206274,43760
Andorra,AND,2009,0.516624,0,0.516624,0,0,0,,6.995396,48467
Andorra,AND,2010,0.516624,0,0.516624,0,0,0,,7.223591,50352
Andorra,AND,2011,0.490976,0,0.490976,0,0,0,,6.957586,51767
Andorra,AND,2012,0.487312,0,0.487312,0,0,0,,6.862293,50119
Andorra,AND,2013,0.47632,0,0.47632,0,0,0,,6.674233,49017
Andorra,AND,2014,0.461664,0,0.461664,0,0,0,,6.445931,50682
Andorra,AND,2015,0.465328,0,0.465328,0,0,0,,6.485769,51046
Andorra,AND,2016,0.468992,0,0.468992,0,0,0,,6.465288,52439
Andorra,AND,2017,0.465328,0,0.465328,0,0,0,,6.302098,52353
Andorra,AND,2018,0.49464,0,0.49464,0,0,0,,6.594057,54509
Andorra,AND,2019,0.479984,0,0.479984,0,0,0,,6.287204,56683
Andorra,AND,2020,0.448884,0,0.448884,0,0,0,,5.777148,51672
Andorra,AND,2021,0.452888,0,0.452888,0,0,0,,5.730292,58459
Armenia,ARM,1990,8.94492,0.694495,3.639659,4.198718,0.31549,0.096559,,2.515063,2749
Armenia,ARM,1991,7.271964,0.604223,2.800033,3.478421,0.29946,0.089827,,2.010145,2493
Armenia,ARM,1992,5.862939,0.373728,1.773376,3.477136,0.238699,0,,1.640187,1515
Armenia,ARM,1993,2.575039,0.007339,0.939339,1.50808,0.120281,0,,0.744802,1475
Armenia,ARM,1994,2.713342,0.095264,0.941648,1.615824,0.060606,0,,0.80426,1618
Armenia,ARM,1995,3.43318,0.007328,0.670512,2.616096,0.139244,0,,1.033225,1796
Armenia,ARM,1996,2.59544,0.014656,0.3664,2.040848,0.173536,0,,0.78676,1940
Armenia,ARM,1997,3.269238,0.014656,0.392048,2.678384,0.18415,0,,0.999334,2042
Armenia,ARM,1998,3.397212,0.01464,0.406258,2.788907,0.187407,0,,1.048344,2221
Armenia,ARM,1999,3.049535,0.007328,0.58624,2.275344,0.180623,0,,0.951187,2331
Armenia,ARM,2000,3.491407,0,0.78776,2.5648,0.138847,0,,1.101904,2531
Armenia,ARM,2001,3.532701,0,0.776768,2.612432,0.143501,0,,1.12753,2844
Armenia,ARM,2002,3.076793,0.047574,0.81608,2.001776,0.211363,0,,0.990904,3282
Armenia,ARM,2003,3.45556,0.07328,0.93432,2.227712,0.220248,0,,1.120443,3836
Armenia,ARM,2004,3.691197,0,0.919664,2.4732,0.298333,0,,1.204013,4377
Armenia,ARM,2005,4.376169,0,0.981952,3.063104,0.331113,0,,1.436106,5172
Armenia,ARM,2006,4.40159,0.003664,0.919664,3.140048,0.338214,0,,1.454357,6073
Armenia,ARM,2007,5.10021,0.007333,0.924005,3.762022,0.406849,0,,1.697584,7137
Armenia,ARM,2008,5.57479,0.007328,1.033248,4.122,0.412214,0,,1.86859,7827
Armenia,ARM,2009,4.363332,0,0.95264,3.16936,0.241332,0,,1.471962,6812
Armenia,ARM,2010,4.25275,0.003664,1.0076,2.953184,0.288302,0,,1.443424,7095
Armenia,ARM,2011,4.968878,0.007328,0.941648,3.7556,0.264302,0,,1.696456,7624
Armenia,ARM,2012,5.748252,0.007328,0.89768,4.565344,0.2779,0,,1.972348,8942
Armenia,ARM,2013,5.535004,0.003664,0.853712,4.418784,0.258844,0,,1.907711,9455
Armenia,ARM,2014,5.604113,0.003662,0.864132,4.492757,0.243562,0,,1.939186,9736
Armenia,ARM,2015,5.469323,0.003662,0.798211,4.426775,0.240676,0,,1.899998,9757
Armenia,ARM,2016,5.203013,0.003667,0.806652,4.238592,0.154102,0,,1.815531,10570
Armenia,ARM,2017,5.540153,0.003666,0.868948,4.462069,0.205469,0,,1.942603,12066
Armenia,ARM,2018,5.825786,0.003664,0.828064,4.678928,0.31513,0,,2.053823,12877
Armenia,ARM,2019,6.28411,0.010992,1.04424,4.887776,0.341102,0,,2.227932,14976
Armenia,ARM,2020,6.430661,0.010839,0.919696,5.159024,0.341102,0,,2.292074,14706
Armenia,ARM,2021,6.806045,0.012484,0.991559,5.460901,0.341102,0,,2.438591,15922
Austria,AUT,1995,64.023072,15.423285,30.851659,14.899087,1.631326,0.12722,1.090495,8.055957,23588
Austria,AUT,1996,67.367013,15.06789,33.777006,15.796022,1.634247,0.071216,1.020631,8.465276,24418
Austria,AUT,1997,67.263597,16.155693,32.851835,15.300357,1.760917,0.120696,1.074098,8.442677,25295
Austria,AUT,1998,66.898315,13.706165,34.65961,15.717101,1.598674,0.142015,1.07475,8.387597,26529
Austria,AUT,1999,65.651039,13.87509,32.832798,16.101723,1.607357,0.170724,1.063347,8.215235,27500
Austria,AUT,2000,66.14978,15.752621,32.163171,15.266094,1.711556,0.164719,1.091619,8.257958,29215
Austria,AUT,2001,70.149508,16.563696,34.410864,16.157636,1.719922,0.182933,1.114458,8.725469,29556
Austria,AUT,2002,71.953612,16.736632,36.05703,16.070299,1.735653,0.167237,1.18676,8.906261,30952
Austria,AUT,2003,77.460983,18.022592,39.082064,17.268124,1.754471,0.184024,1.149708,9.539408,31975
Austria,AUT,2004,77.678295,17.765949,39.099891,17.662321,1.79,0.165094,1.19504,9.506331,33533
Austria,AUT,2005,79.078106,17.86176,39.393041,18.700773,1.79748,0.160095,1.164958,9.611982,34787
Austria,AUT,2006,76.806465,17.865267,38.132297,17.496977,1.954142,0.180437,1.177345,9.289873,37399
Austria,AUT,2007,74.10678,17.455149,36.623641,16.495412,2.130776,0.184702,1.217101,8.934209,39195
Austria,AUT,2008,73.481909,17.028333,35.480636,17.436059,2.132968,0.162294,1.241619,8.83076,41046
Austria,AUT,2009,67.298655,12.832833,34.415546,17.035763,1.79859,0.204935,1.010988,8.066544,40675
Austria,AUT,2010,72.006411,15.501043,34.798218,18.779363,1.622129,0.183602,1.122056,8.610293,41752
Austria,AUT,2011,69.893113,15.819384,33.285108,17.731132,1.66568,0.179604,1.212205,8.329335,44188
Austria,AUT,2012,67.26591,14.687176,32.642371,16.946164,1.672547,0.183605,1.134048,7.979692,46177
Austria,AUT,2013,67.759445,14.960277,33.460547,16.332385,1.656405,0.19094,1.158889,7.990935,47534
Austria,AUT,2014,64.16,13.802023,32.423874,14.946754,1.638991,0.168713,1.179646,7.507548,48369
Austria,AUT,2015,66.348823,14.372978,32.998847,15.967142,1.701497,0.161713,1.146646,7.677111,49638
Austria,AUT,2016,67.210743,13.334845,34.109843,16.736951,1.729,0.131251,1.168854,7.693109,52379
Austria,AUT,2017,69.592825,14.023157,34.546345,17.974629,1.710389,0.138247,1.200058,7.910526,53885
Austria,AUT,2018,66.55718,12.295195,34.08512,17.019492,1.826656,0.127248,1.203469,7.528656,56655
Austria,AUT,2019,67.936185,13.005251,34.087326,17.792615,1.770523,0.118253,1.162217,7.650523,60371
Austria,AUT,2020,62.037447,11.393343,30.712898,16.876937,1.821123,0.10925,1.123897,6.964414,58523
Austria,AUT,2021,64.625588,12.269229,31.462607,17.839483,1.821123,0.10925,1.123897,7.24333,62999
Azerbaijan,AZE,2005,34.28642,0,14.63768,18.532512,0.7425,0.373728,,3.960892,6768
Azerbaijan,AZE,2006,39.108582,0,12.976669,20.465182,0.783078,4.883653,,4.462742,9262
Azerbaijan,AZE,2007,30.459078,0.021981,11.455945,17.57775,0.817232,0.586169,,3.43069,11779
Azerbaijan,AZE,2008,35.449751,0.014656,10.60728,20.73824,0.769991,3.319584,,3.938994,13105
Azerbaijan,AZE,2009,31.8564,0.014656,9.240608,18.788992,0.6208,3.191344,,3.493169,14245
Azerbaijan,AZE,2010,30.632888,0.021984,8.694672,17.968256,0.6174,3.330576,,3.316252,14868
Azerbaijan,AZE,2011,32.975696,0.018322,10.264,19.025594,0.46509,3.20269,,3.523416,14805
Azerbaijan,AZE,2012,32.773343,0.014656,11.640528,19.833232,0.65806,0.626867,,3.455071,15995
Azerbaijan,AZE,2013,33.555218,0.010992,12.065552,19.935824,0.72176,0.82109,,3.490072,17272
Azerbaijan,AZE,2014,34.348428,0.007328,11.6332,21.199904,0.924519,0.583477,,3.525852,17568
Azerbaijan,AZE,2015,34.682946,0.010993,11.531741,21.934859,0.843416,0.361938,,3.516299,15078
Azerbaijan,AZE,2016,34.727333,0.003664,12.138832,21.50768,0.726161,0.350996,,3.481001,14537
Azerbaijan,AZE,2017,34.607041,0.003664,12.497904,20.892128,0.92892,0.284425,,3.436113,14318
Azerbaijan,AZE,2018,34.575818,0.003664,11.83472,21.284176,1.082954,0.370304,,3.405638,15285
Azerbaijan,AZE,2019,37.737892,0.003664,12.097433,24.121592,1.096472,0.418732,,3.687951,16741
Azerbaijan,AZE,2020,37.508016,0.003674,10.848232,25.305594,1.096472,0.254044,,3.646883,15301
Azerbaijan,AZE,2021,38.492804,0.003664,11.110517,26.029329,1.096472,0.252822,,3.732457,20296
Belarus,BLR,2000,54.905983,4.198119,17.209109,31.337154,0.861909,0.0064,1.293292,5.353295,5812
Belarus,BLR,2001,54.002981,3.734737,16.43935,31.648289,0.822165,0.006419,1.352023,5.293782,6261
Belarus,BLR,2002,53.844143,3.227302,16.1294,31.999055,0.981572,0.006444,1.500371,5.31249,6724
Belarus,BLR,2003,55.087987,3.141653,15.544749,33.599857,1.163838,0.006488,1.631403,5.472745,7390
Belarus,BLR,2004,58.253531,2.969911,15.873448,36.35386,1.300571,0.006576,1.749164,5.825521,8513
Belarus,BLR,2005,59.310285,2.962905,15.956987,36.976477,1.466325,0.006601,1.940991,5.969735,9660
Belarus,BLR,2006,61.743587,2.891988,17.940202,37.419337,1.571658,0.00662,1.913781,6.252705,11007
Belarus,BLR,2007,60.218141,2.792905,16.007103,37.867797,1.617004,0.006556,1.926776,6.128458,12326
Belarus,BLR,2008,62.836408,2.62772,17.911161,38.634675,1.808145,0.006549,1.848159,6.419853,13888
Belarus,BLR,2009,60.577745,2.677129,22.485597,31.819964,1.873716,0.006159,1.71518,6.208194,14033
Belarus,BLR,2010,62.44512,2.90057,16.326259,39.552602,1.97017,0.006488,1.689032,6.416851,15326
Belarus,BLR,2011,61.307589,2.975098,17.420518,37.378043,1.966121,0.006295,1.561514,6.315825,16518
Belarus,BLR,2012,62.545264,5.004252,17.088525,36.816532,2.189102,0.00626,1.440593,6.452123,18031
Belarus,BLR,2013,64.125556,4.837889,18.704382,36.899736,2.370207,0.006232,1.30711,6.616928,18906
Belarus,BLR,2014,63.648873,4.634266,18.383719,36.593702,2.653243,0.006188,1.377756,6.565978,18934
Belarus,BLR,2015,58.798911,4.094111,17.178005,33.956646,2.269358,0.0061,1.294691,6.061363,18086
Belarus,BLR,2016,58.134483,3.691613,17.313199,33.884933,2.206055,0.006063,1.032619,5.988239,17812
Belarus,BLR,2017,59.262285,3.882261,17.344519,34.64908,2.227168,0.006106,1.153151,6.104557,18396
Belarus,BLR,2018,62.094328,3.962831,18.177857,36.750504,2.163325,0.006284,1.033528,6.404399,19998
Belarus,BLR,2019,62.039493,4.099648,18.036537,36.627932,2.276054,0.006333,0.992988,6.413033,22268
Belarus,BLR,2020,58.592041,3.777468,17.900204,33.632754,2.302394,0.006232,0.972988,6.081962,24779
Belarus,BLR,2021,59.602457,3.281815,16.98652,36.052508,2.302394,0.006232,0.972988,6.222741,27334
Belgium,BEL,1995,125.933051,36.955415,56.737406,26.304788,3.25531,0.084417,2.595713,12.47455,22431
Belgium,BEL,1996,129.474969,34.203417,60.540031,29.213328,3.008771,0.092727,2.416696,12.789888,22737
Belgium,BEL,1997,123.983505,31.915682,58.606717,27.739841,3.161908,0.093464,2.465893,12.209263,23729
Belgium,BEL,1998,130.212392,33.213779,60.328377,30.86553,3.174828,0.100208,2.529671,12.780282,24370
Belgium,BEL,1999,124.704147,28.931275,56.964861,33.034573,3.113233,0.110134,2.550072,12.196935,25441
Belgium,BEL,2000,126.719535,31.671609,55.732336,33.199089,3.270299,0.165423,2.680779,12.345606,27788
Belgium,BEL,2001,126.063796,28.289752,59.054505,32.937378,2.957389,0.147747,2.677025,12.228216,28796
Belgium,BEL,2002,126.860502,28.636592,59.079997,33.255697,2.993247,0.153043,2.741926,12.250463,30282
Belgium,BEL,2003,128.24564,27.766146,59.783871,34.992026,2.93347,0.111442,2.658685,12.328289,30935
Belgium,BEL,2004,128.778889,28.251919,59.761685,34.982663,2.837048,0.102442,2.843132,12.316075,32064
Belgium,BEL,2005,125.636389,26.19595,58.085533,35.641403,2.933953,0.104421,2.675129,11.946054,33178
Belgium,BEL,2006,123.880438,25.337382,57.114796,35.388414,3.111969,0.130723,2.797156,11.705635,35259
Belgium,BEL,2007,120.477002,23.158202,55.790293,35.637293,3.087423,0.114941,2.68885,11.308469,36800
Belgium,BEL,2008,120.175599,23.259024,55.359007,35.690164,3.032533,0.116675,2.718196,11.203391,37883
Belgium,BEL,2009,107.732357,15.162389,51.219392,36.481952,2.795202,0.117294,1.956127,9.973966,37886
Belgium,BEL,2010,114.557864,17.526192,51.822056,40.348548,2.582486,0.103191,2.175391,10.531203,39844
Belgium,BEL,2011,105.020115,16.688971,48.603211,34.579237,2.761552,0.093232,2.293912,9.585851,41245
Belgium,BEL,2012,102.355635,15.078114,47.514133,34.918198,2.642587,0.092581,2.110023,9.278791,42484
Belgium,BEL,2013,102.666433,15.331619,47.320428,35.279484,2.541374,0.093725,2.099803,9.246515,43864
Belgium,BEL,2014,96.887002,14.795505,46.26145,31.003653,2.642982,0.075679,2.107733,8.668641,45147
Belgium,BEL,2015,101.061722,14.438079,48.197987,33.820641,2.348126,0.088261,2.168628,8.984619,46084
Belgium,BEL,2016,99.601625,13.543486,47.093541,34.375252,2.4358,0.078277,2.075269,8.80119,48415
Belgium,BEL,2017,99.126283,13.308096,46.333138,35.030255,2.291409,0.09894,2.064445,8.707135,50256
Belgium,BEL,2018,99.873631,13.366943,45.714012,36.098185,2.534383,0.121246,2.038862,8.723658,52467
Belgium,BEL,2019,99.432619,13.192232,45.243127,36.199212,2.819306,0.116104,1.862638,8.638376,56712
Belgium,BEL,2020,90.368008,10.651276,39.498344,35.856444,2.634278,0.101449,1.626217,7.816141,56120
Belgium,BEL,2021,95.722285,11.015942,44.567181,35.777219,2.634278,0.101449,1.626217,8.243806,60669
Bosnia and Herzegovina,BIH,2005,16.045984,11.849376,3.136384,0.692496,0.367728,0,,3.919106,6365
Bosnia and Herzegovina,BIH,2006,17.38682,12.894568,3.315223,0.728983,0.448046,0,,4.284488,7273
Bosnia and Herzegovina,BIH,2007,17.474332,12.688432,3.543088,0.76944,0.473372,0,,4.359998,8033
Bosnia and Herzegovina,BIH,2008,19.958649,14.575392,4.100016,0.762112,0.521129,0,,5.06129,8828
Bosnia and Herzegovina,BIH,2009,20.537094,15.319184,4.3968,0.436016,0.385094,0,,5.296137,8789
Bosnia and Herzegovina,BIH,2010,21.145704,15.869699,4.458316,0.457921,0.359768,0,,5.548469,9030
Bosnia and Herzegovina,BIH,2011,23.761289,18.48488,4.418784,0.520288,0.337337,0,,6.347953,9531
Bosnia and Herzegovina,BIH,2012,22.134174,17.232605,4.106665,0.479905,0.315,0,,6.023931,9703
Bosnia and Herzegovina,BIH,2013,21.801049,17.085232,4.004752,0.373728,0.337337,0,,6.026453,10207
Bosnia and Herzegovina,BIH,2014,19.311786,14.549744,4.092688,0.34808,0.321274,0,,5.407846,10429
Bosnia and Herzegovina,BIH,2015,18.460491,13.490848,4.253904,0.406704,0.309035,0,,5.238023,11790
Bosnia and Herzegovina,BIH,2016,21.730408,16.150912,4.83648,0.42136,0.321656,0,,6.242601,12738
Bosnia and Herzegovina,BIH,2017,22.156174,16.458688,4.89144,0.458,0.348046,0,,6.440698,13323
Bosnia and Herzegovina,BIH,2018,22.075036,16.600674,4.639394,0.454411,0.380556,0,,6.492411,14364
Bosnia and Herzegovina,BIH,2019,20.810377,15.33384,4.682592,0.428688,0.365257,0,,6.192254,15695
Bosnia and Herzegovina,BIH,2020,20.932949,15.762171,4.379193,0.426328,0.365257,0,,6.308132,15439
Bosnia and Herzegovina,BIH,2021,13.566311,8.294507,4.41825,0.488297,0.365257,0,,4.147523,16991
Bulgaria,BGR,1995,57.951033,31.313478,13.765163,9.974161,1.992658,0.16691,0.738663,6.8358,7738
Bulgaria,BGR,1996,58.501566,31.471125,13.983885,10.196783,1.960521,0.160083,0.729169,6.963331,6846
Bulgaria,BGR,1997,55.855871,34.01595,11.349112,8.228438,1.573008,0.145296,0.544066,6.71428,5749
Bulgaria,BGR,1998,53.174794,32.119868,12.226747,7.150494,1.118431,0.129149,0.430104,6.457227,6178
Bulgaria,BGR,1999,46.3789,26.603489,12.046053,6.153781,1.106452,0.127103,0.342023,5.682086,5808
Bulgaria,BGR,2000,45.464332,26.381933,10.658842,6.670664,1.211567,0.124441,0.416885,5.614481,6423
Bulgaria,BGR,2001,48.980165,30.06688,10.952889,6.180976,1.22841,0.124923,0.426086,6.095957,7045
Bulgaria,BGR,2002,46.155491,27.825167,10.938855,5.54984,1.214714,0.120972,0.505942,5.78766,7755
Bulgaria,BGR,2003,50.532395,31.196202,11.665234,5.796169,1.272522,0.116259,0.486009,6.382175,8366
Bulgaria,BGR,2004,49.583352,29.945777,11.71721,5.812426,1.444254,0.118646,0.545039,6.304051,9126
Bulgaria,BGR,2005,50.654402,29.490967,12.27498,6.567927,1.61809,0.124128,0.57831,6.481506,10184
Bulgaria,BGR,2006,51.891855,29.995413,12.710369,6.726971,1.549681,0.128637,0.780783,6.681897,11263
Bulgaria,BGR,2007,55.737583,33.367825,12.515475,6.889115,1.979357,0.139782,0.84603,7.220797,12631
Bulgaria,BGR,2008,54.076123,32.49231,11.899065,6.7182,1.899687,0.151939,0.914921,7.045829,14101
Bulgaria,BGR,2009,45.812407,27.278539,11.407991,5.052382,0.982972,0.327154,0.763369,6.000523,13918
Bulgaria,BGR,2010,47.858926,29.298743,11.00212,5.371912,0.807287,0.374364,1.0045,6.303636,14681
Bulgaria,BGR,2011,53.174763,34.485745,10.192228,6.148541,0.787298,0.39448,1.166472,7.04943,15747
Bulgaria,BGR,2012,48.338905,29.417049,10.722759,5.759238,0.981292,0.383022,1.075545,6.45522,16419
Bulgaria,BGR,2013,42.678602,25.001701,9.714811,5.608733,0.891633,0.412008,1.049715,5.74319,16894
Bulgaria,BGR,2014,45.266301,26.583342,10.704298,5.589405,0.911123,0.38397,1.094164,6.140184,17991
Bulgaria,BGR,2015,48.260534,27.680239,11.662452,5.931801,1.105434,0.600375,1.280232,6.602663,18901
Bulgaria,BGR,2016,45.48431,24.1565,12.067898,5.938794,1.194109,0.81291,1.314099,6.277183,20745
Bulgaria,BGR,2017,47.569757,25.793896,12.338317,6.038602,1.239304,0.877462,1.282177,6.623075,22317
Bulgaria,BGR,2018,43.616065,22.089263,12.555814,5.781013,1.223503,0.711454,1.25502,6.128063,23997
Bulgaria,BGR,2019,42.255765,20.767134,13.091638,5.244746,1.1271,0.827004,1.198143,5.991574,26765
Bulgaria,BGR,2020,36.967113,16.597579,12.141451,5.36171,1.065905,0.684223,1.116245,5.296774,27352
Bulgaria,BGR,2021,42.56021,20.853566,12.778482,6.06179,1.065905,0.684223,1.116245,6.180805,30957
Canada,CAN,1990,458.218336,99.152201,212.870748,125.278127,5.823211,11.958214,3.135836,16.567775,20230
Canada,CAN,1991,449.95972,104.170172,200.768222,124.814875,4.770787,12.153899,3.281765,16.060949,20225
Canada,CAN,1992,463.75864,106.927432,203.764755,132.083955,4.804072,13.193354,2.985073,16.359691,20626
Canada,CAN,1993,464.311598,98.917863,206.888046,137.317145,4.892831,13.343511,2.952202,16.196069,21440
Canada,CAN,1994,478.726314,102.540588,212.176928,140.346661,5.769324,14.632432,3.26038,16.518519,22633
Canada,CAN,1995,491.386794,104.352372,214.865984,147.504585,6.529322,14.900681,3.233851,16.776937,23486
Canada,CAN,1996,507.510733,106.282423,221.506054,154.182638,6.185381,16.113817,3.24042,17.149197,24050
Canada,CAN,1997,521.839964,113.173875,229.519833,152.747893,6.657483,16.269941,3.470939,17.462915,25260
Canada,CAN,1998,529.649543,119.352135,232.634509,149.465866,6.828347,17.990246,3.37844,17.570172,26320
Canada,CAN,1999,544.06378,119.696692,235.503992,162.198106,7.118443,16.266312,3.280235,17.896966,27842
Canada,CAN,2000,566.690447,129.348416,237.661473,172.81718,7.232124,16.249763,3.38149,18.469011,29399
Canada,CAN,2001,558.777507,126.825289,241.579627,164.84765,6.982743,15.675062,2.867136,18.023474,30279
Canada,CAN,2002,564.050931,124.207371,242.471456,171.160253,7.148304,16.116984,2.946563,18.00791,31014
Canada,CAN,2003,581.30532,123.322189,258.360564,173.878669,7.248136,15.548064,2.947697,18.384422,32392
Canada,CAN,2004,579.592044,115.671275,267.364131,169.898775,7.519955,16.041633,3.096275,18.162386,33968
Canada,CAN,2005,574.653628,116.76522,261.212721,170.328128,7.613986,15.733328,3.000245,17.837569,36372
Canada,CAN,2006,568.450936,114.090517,259.34571,168.240515,7.728498,16.088779,2.956916,17.473665,38169
Canada,CAN,2007,593.515764,118.793126,266.117076,181.886055,7.73102,16.132977,2.85551,18.060601,39624
Canada,CAN,2008,576.558336,112.63213,257.303248,181.568155,6.988372,15.34164,2.724791,17.356522,40434
Canada,CAN,2009,543.96759,93.378892,253.572199,174.992114,5.364043,14.39848,2.261862,16.192443,38921
Canada,CAN,2010,556.560518,95.767083,259.503834,178.294216,6.005436,14.73469,2.255258,16.387061,40154
Canada,CAN,2011,567.054133,86.722655,261.661005,195.282737,6.020141,14.936635,2.43096,16.520857,41716
Canada,CAN,2012,568.223147,81.445934,263.709536,198.17249,6.532305,15.818377,2.544506,16.379141,42351
Canada,CAN,2013,572.613311,78.970095,263.938583,204.540349,5.973037,16.722913,2.468334,16.330663,44360
Canada,CAN,2014,569.839687,76.685625,256.683199,211.161562,5.911522,16.888576,2.509203,16.095071,45812
Canada,CAN,2015,574.29819,78.098819,258.061213,213.496439,6.184772,16.132493,2.324454,16.072321,44703
Canada,CAN,2016,560.525313,73.497136,256.234514,208.265201,6.114245,14.134506,2.279709,15.521199,46546
Canada,CAN,2017,571.544619,72.688193,260.403026,214.581205,6.827239,14.834711,2.210246,15.635476,48384
Canada,CAN,2018,584.369116,60.795568,266.964272,231.980501,6.914762,15.549502,2.164511,15.778726,50077
Canada,CAN,2019,584.714184,58.325705,269.32597,231.962485,7.125179,15.827711,2.147135,15.582994,50605
Canada,CAN,2020,534.863824,48.034995,238.378466,223.719402,6.624708,16.056983,2.049271,14.116709,48630
Canada,CAN,2021,545.634517,43.86208,241.659653,235.381822,6.624708,16.056983,2.049271,14.300468,57023
Croatia,HRV,1995,16.817667,0.857805,10.538741,3.843619,0.626817,0.835784,0.114901,3.498506,8046
Croatia,HRV,1996,17.34487,0.681806,10.711823,4.312979,0.686047,0.810301,0.141916,3.644931,8802
Croatia,HRV,1997,18.558618,1.069018,11.230273,4.546167,0.8059,0.762349,0.144912,3.93911,9534
Croatia,HRV,1998,19.013422,1.017967,12.000283,4.301049,0.86563,0.677453,0.15104,4.080193,9889
Croatia,HRV,1999,20.024746,0.890714,12.729899,4.471368,1.133855,0.661864,0.137047,4.348168,9943
Croatia,HRV,2000,19.662487,1.795015,11.164771,4.562353,1.26278,0.711419,0.166149,4.322914,10672
Croatia,HRV,2001,20.785304,1.906699,11.618255,4.850616,1.449745,0.762151,0.197838,4.612029,11652
Croatia,HRV,2002,21.88946,2.317912,12.122187,5.025431,1.429237,0.77636,0.218333,4.882914,12765
Croatia,HRV,2003,23.215261,2.599679,13.327787,4.904737,1.432676,0.728802,0.22158,5.203886,13686
Croatia,HRV,2004,22.887891,2.770105,12.332807,5.255877,1.516749,0.777919,0.234434,5.151044,14676
Croatia,HRV,2005,23.343921,2.747406,12.895491,5.116001,1.549692,0.756744,0.278587,5.269888,15445
Croatia,HRV,2006,23.549946,2.554646,13.21034,5.059593,1.642304,0.765971,0.317091,5.330985,17625
Croatia,HRV,2007,24.862861,2.776955,13.501001,5.870851,1.668799,0.727597,0.317657,5.643555,19557
Croatia,HRV,2008,23.594994,2.848921,12.526465,5.693071,1.572526,0.636818,0.317192,5.370232,21012
Croatia,HRV,2009,21.804455,2.02906,12.478855,5.256202,1.250258,0.573861,0.216219,4.975766,20342
Croatia,HRV,2010,21.016283,2.738199,10.60084,5.712434,1.212627,0.541522,0.210661,4.810669,20137
Croatia,HRV,2011,20.649618,2.794497,10.455572,5.564328,1.085918,0.558887,0.190415,4.745029,21179
Croatia,HRV,2012,19.087403,2.483775,9.741771,5.194847,1.040872,0.473242,0.152896,4.406553,21629
Croatia,HRV,2013,18.432191,2.677987,9.104152,4.911808,1.141027,0.452796,0.144421,4.277748,22456
Croatia,HRV,2014,17.681566,2.569636,8.991591,4.305073,1.225087,0.441163,0.149017,4.127377,22744
Croatia,HRV,2015,17.824705,2.376274,9.419466,4.460983,1.169235,0.249534,0.149212,4.189302,23767
Croatia,HRV,2016,18.109014,2.561225,9.369451,4.72911,1.076508,0.236723,0.135997,4.287425,25855
